DEBUT_RANK,SPOTIFY_POPULARITY,HAS_PLAYLIST,GENRE_Hip-Hop/Rap,GENRE_Country,LOUDNESS,DURATION,HIT
87,15,0,False,False,-11.489,245800.0,0
90,21,0,False,False,-7.613,179665.0,1
86,57,0,False,False,-9.287,184493.0,1
87,28,0,False,False,-6.747,152933.0,0
95,30,0,False,False,-15.092,170400.0,0
88,17,0,False,False,-7.783,192493.0,0
95,10,0,True,False,-13.842,195733.0,0
69,46,0,False,True,-5.439,234213.0,0
84,45,0,False,False,-12.117,168826.0,0
71,50,0,False,False,-7.378,274066.0,1
98,42,0,False,False,-8.21,215093.0,0
46,59,0,False,False,-11.513,218893.0,1
62,46,0,False,False,-6.905,276360.0,0
83,10,0,False,False,-13.064,163186.0,0
100,42,0,False,False,-8.21,215093.0,1
90,47,0,False,False,-10.88,222426.0,0
93,55,0,False,True,-7.855,184946.0,0
59,0,0,False,True,-16.501875,93609.125,0
98,54,1,True,False,-5.215,286427.0,0
36,46,0,False,False,-5.593,198466.0,0
51,76,1,False,False,-5.006,202960.0,1
100,18,0,False,False,-16.501875,143293.0,0
100,51,0,False,False,-7.483,334340.125,0
97,67,0,False,True,-3.224,175594.0,0
97,69,0,False,True,-3.224,175594.0,0
95,36,0,False,False,-5.782,187773.0,0
81,42,0,False,False,-8.21,215093.0,0
97,68,1,False,False,-5.402,172680.0,0
78,70,1,True,False,-8.126,276333.0,1
93,42,0,False,False,-8.21,215093.0,0
100,43,0,False,False,-7.056,147720.0,0
84,66,0,False,False,-3.766,145310.0,0
85,15,1,False,False,-11.691,288160.0,1
91,50,0,False,False,-8.615,167853.0,1
88,0,0,False,False,-16.06,168280.0,0
67,83,0,False,False,-6.205,218447.0,0
87,45,0,False,False,-9.824,147923.0,0
91,42,0,False,False,-8.21,215093.0,0
93,42,0,True,False,-8.21,215093.0,1
94,64,0,True,False,-6.891,180333.0,0
13,70,0,False,False,-4.512,286117.0,0
7,12,1,True,False,-2.66,334340.125,1
74,67,1,True,False,-7.509,257600.0,0
89,36,0,False,False,-7.738,237800.0,0
84,57,0,True,False,-7.306,334340.125,0
96,42,0,False,False,-8.21,215093.0,0
1,96,0,True,False,-6.862,165925.0,1
61,53,0,False,False,-8.258,299373.0,1
96,42,0,False,False,-8.21,215093.0,0
30,88,1,False,False,-6.713,220590.0,0
98,17,0,False,False,-16.501875,127733.0,0
37,69,0,False,False,-12.759,215173.0,1
95,17,0,False,False,-14.766,132466.0,0
51,63,0,True,False,-12.519,207306.0,0
97,72,1,False,False,-6.735,227833.0,1
96,10,0,False,False,-10.635,182773.0,0
98,9,0,False,False,-4.697,125093.0,0
51,77,0,True,False,-4.946,216677.0,0
5,59,0,False,False,-7.878,320693.0,1
91,29,0,False,False,-5.528,296600.0,0
66,45,1,False,False,-5.371,230133.0,0
85,22,0,False,False,-14.85,260293.0,0
87,34,0,False,False,-8.932,293973.0,0
92,44,0,False,False,-8.283,286733.0,0
87,1,0,False,False,-8.768,317186.0,0
89,7,0,False,False,-13.273,286293.0,0
49,40,0,False,False,-7.611,188200.0,0
77,30,0,False,False,-9.122,172400.0,0
100,42,0,False,False,-8.21,215093.0,0
66,17,0,False,False,-8.623,334340.125,0
82,53,0,False,False,-8.908,178533.0,1
86,33,0,False,False,-12.989,257666.0,0
97,37,0,False,False,-13.156,190706.0,1
80,42,0,False,False,-8.21,215093.0,0
90,16,0,False,False,-7.047,266106.0,0
79,49,0,True,False,-1.605,217840.0,0
82,31,0,False,False,-6.459,212000.0,0
53,23,0,False,False,-7.285,325826.0,0
91,71,0,False,False,-3.391,246840.0,0
71,56,1,False,False,-7.087,263507.0,0
82,19,0,False,False,-6.284,198333.0,0
97,48,0,False,False,-8.418,239946.0,0
66,64,1,False,False,-5.578,213287.0,0
4,73,0,False,False,-6.509,208186.0,1
95,42,0,False,False,-8.21,215093.0,0
90,10,0,False,False,-9.675,334340.125,0
93,25,0,False,False,-7.834,144200.0,0
57,46,0,True,False,-5.882,312466.0,0
79,3,0,False,False,-11.237,167333.0,0
96,53,1,False,False,-12.06,275827.0,1
98,68,1,False,False,-3.85,200947.0,0
89,4,0,False,False,-11.616,232893.0,0
90,29,0,False,False,-4.145,202853.0,0
94,48,0,False,False,-6.215,119466.0,0
85,42,0,False,False,-8.21,215093.0,0
100,61,0,False,True,-4.45,190587.0,0
99,48,0,False,False,-4.657,301066.0,0
72,40,0,False,True,-5.012,173266.0,0
83,55,0,False,True,-7.542,231293.0,0
77,63,0,False,False,-4.174,196053.0,0
70,43,0,False,False,-9.657,184906.0,0
100,42,0,False,False,-8.21,215093.0,0
92,17,0,False,False,-5.147,244973.0,0
34,42,0,False,False,-8.21,215093.0,0
54,42,0,False,False,-8.21,215093.0,0
98,47,1,True,False,-3.543,228827.0,0
92,69,0,True,False,-6.281,251573.0,0
78,51,0,False,True,-5.393,254600.0,0
66,58,1,True,False,-7.895,247613.0,0
100,60,0,True,False,-6.981,231673.0,0
92,3,0,False,False,-9.891,317026.0,0
96,51,0,False,True,-5.383,169826.0,0
62,64,0,False,False,-5.04,223373.0,0
84,0,0,False,False,-3.201,140547.0,0
85,27,0,False,True,-8.425,234400.0,0
91,42,0,False,False,-8.21,215093.0,0
73,37,0,False,False,-8.438,261440.0,1
84,63,1,False,False,-5.472,269973.0,1
88,43,0,False,False,-11.831,314546.0,0
84,31,0,False,False,-3.815,219800.0,0
11,51,0,False,False,-7.271,234053.0,0
98,42,0,False,False,-8.21,215093.0,0
40,40,0,False,False,-9.295,259266.0,1
90,23,0,False,False,-10.531,270440.0,0
80,69,1,True,False,-3.895,332733.0,0
89,42,0,False,False,-8.21,215093.0,0
84,32,0,False,False,-13.136,188760.0,1
72,42,0,False,False,-8.21,215093.0,0
85,13,0,False,False,-6.585,139413.0,0
38,61,0,False,False,-5.446,231693.0,0
98,42,0,False,False,-8.21,215093.0,0
85,42,0,False,False,-8.21,215093.0,0
90,10,0,False,False,-14.804,281560.0,0
97,44,0,False,True,-4.507,210640.0,0
86,60,0,False,False,-6.312,244106.0,0
63,70,0,True,False,-5.175,139500.0,0
54,38,0,True,False,-8.314,268160.0,0
98,69,1,False,False,-3.602,201600.0,0
98,2,1,False,False,-9.832,309773.0,0
94,70,1,True,False,-6.055,232093.0,0
80,42,0,False,False,-8.21,215093.0,0
85,40,0,False,False,-7.657,225320.0,0
99,17,0,False,False,-5.704,138226.0,0
97,65,0,False,True,-4.47,184173.0,0
97,66,0,False,True,-4.47,184173.0,0
81,19,0,False,False,-8.525,230960.0,0
93,50,0,False,False,-13.372,250506.0,0
98,47,0,False,False,-7.071,240266.0,0
90,42,0,False,False,-8.21,215093.0,0
85,74,1,False,False,-15.648,274747.0,0
6,42,0,False,False,-8.21,215093.0,1
87,71,1,False,False,-4.948,288533.0,0
88,44,0,False,False,-13.352,321693.0,0
77,21,0,False,False,-5.578,295013.0,0
85,58,1,True,False,-16.501875,261267.0,0
39,74,1,True,False,-7.499,324674.0,0
72,19,0,False,False,-11.249,235431.0,0
99,10,0,False,True,-15.865,209786.0,0
82,42,0,False,False,-8.21,215093.0,0
100,68,0,False,True,-8.12,179346.0,0
67,27,0,False,False,-9.418,318040.0,0
83,9,0,False,False,-6.977,150800.0,0
41,52,0,False,False,-5.048,182373.0,0
6,62,0,False,False,-4.267,220826.0,1
90,12,0,False,False,-10.204,151293.0,0
67,65,0,False,True,-3.798,260360.0,0
47,61,0,True,False,-3.907,156076.0,0
99,42,0,False,False,-8.21,215093.0,0
99,52,0,False,True,-3.74,222853.0,0
83,20,0,False,False,-12.136,286105.0,0
87,24,0,False,False,-8.608,141000.0,0
97,10,0,False,False,-8.528,136453.0,0
95,52,0,False,True,-2.468,246333.0,0
89,30,0,False,False,-10.856,334340.125,0
39,56,1,False,False,-8.957,303960.0,1
97,69,1,False,False,-4.801,262200.0,0
62,61,0,True,False,-3.234,229480.0,0
62,72,0,False,False,-5.733,193200.0,0
92,63,0,True,False,-6.452,163340.0,0
88,42,0,False,False,-8.21,215093.0,0
70,42,0,False,True,-8.21,215093.0,0
73,35,0,False,False,-12.418,160333.0,0
83,75,0,False,False,-8.53,183733.0,1
87,7,0,False,False,-10.876,191160.0,0
66,38,0,False,False,-4.802,138240.0,1
100,42,0,False,False,-8.21,215093.0,0
49,67,1,True,False,-8.587,241440.0,0
98,77,0,True,False,-7.335,262544.0,0
86,10,0,False,False,-11.43,139640.0,0
95,39,0,False,False,-11.507,170360.0,1
76,22,0,False,False,-7.209,143066.0,0
97,42,0,False,False,-8.21,215093.0,0
90,43,0,False,False,-11.702,137493.0,1
82,13,0,False,False,-5.516,108866.0,0
76,33,0,False,False,-11.314,144426.0,0
92,36,0,False,False,-5.702,221253.0,0
37,65,0,False,True,-6.586,223386.0,0
75,81,1,False,False,-11.174,326933.0,0
61,66,0,True,False,-8.727,333946.0,0
81,42,0,False,False,-8.21,215093.0,0
71,59,0,False,False,-10.507,95914.0,0
95,60,0,False,True,-4.216,216040.0,0
99,20,0,False,False,-9.221,271013.0,0
92,17,0,False,False,-9.569,207773.0,0
94,13,0,False,False,-6.256,177933.0,0
76,58,0,False,True,-5.146,221333.0,0
100,65,0,False,True,-5.405,230373.0,0
99,42,0,False,False,-9.38,185200.0,0
83,15,0,False,False,-8.145,167360.0,0
90,41,0,False,False,-6.601,195186.0,0
82,39,0,False,False,-10.294,278800.0,0
61,51,0,False,False,-10.379,169893.0,1
96,24,0,False,False,-6.404,306263.0,1
99,58,0,False,False,-8.32,334340.125,0
86,59,0,False,False,-10.142,116800.0,0
63,63,1,False,False,-4.911,201693.0,0
100,40,0,False,False,-5.602,245293.0,0
81,59,0,False,False,-5.635,248973.0,0
61,55,0,False,False,-11.084,229573.0,0
100,42,0,False,False,-8.21,215093.0,0
57,42,0,False,False,-8.21,215093.0,1
91,73,1,False,False,-2.974,213760.0,1
98,40,0,False,False,-3.552,206200.0,0
91,53,0,False,False,-5.894,294720.0,0
64,42,0,False,False,-8.21,215093.0,0
83,73,0,True,False,-6.336,215306.0,0
84,11,1,False,False,-13.395,236787.0,1
92,42,0,False,False,-8.21,215093.0,0
91,35,0,False,False,-4.936,205480.0,0
74,31,0,False,False,-5.405,237266.0,0
99,2,0,False,False,-7.675,167066.0,1
90,24,0,False,False,-12.477,199320.0,1
96,15,0,False,False,-14.015,171253.0,0
76,51,0,False,False,-11.143,295693.0,1
98,47,0,True,False,-8.109,255333.0,0
87,64,0,False,False,-6.481,245426.0,0
100,69,1,False,False,-4.664,207213.0,0
70,57,0,False,False,-3.817,322640.0,0
84,35,0,False,False,-9.613,243933.0,0
82,42,0,False,False,-8.21,215093.0,0
76,37,0,False,False,-16.501875,246333.0,0
78,48,0,False,False,-9.653,138133.0,1
91,1,0,False,False,-8.141,159386.0,0
89,27,0,False,False,-7.966,116373.0,0
74,38,0,False,False,-7.011,212413.0,0
94,2,0,False,False,-6.364,276280.0,0
29,42,0,True,False,-8.21,215093.0,0
85,39,0,False,False,-16.501875,170360.0,0
89,42,0,False,False,-8.21,215093.0,0
91,42,0,False,False,-8.21,215093.0,0
57,78,0,False,False,-6.923,207760.0,0
66,78,0,False,False,-4.162,230493.0,0
67,42,0,False,False,-8.21,215093.0,0
67,22,0,False,False,-3.959,191866.0,0
83,6,0,False,False,-7.665,168733.0,0
100,42,0,False,False,-8.21,215093.0,0
53,69,1,False,False,-2.383,239227.0,1
94,33,0,False,False,-6.723,128391.0,0
91,42,0,False,False,-8.21,215093.0,0
93,19,1,False,False,-14.319,334340.125,0
61,64,0,False,True,-10.623,271280.0,0
71,22,0,False,False,-8.611,256853.0,0
68,38,0,False,False,-11.692,172173.0,0
85,32,0,False,False,-13.757,136066.0,0
98,55,0,True,False,-4.174,289600.0,0
100,74,0,False,True,-6.274,180466.0,0
59,42,0,False,False,-8.21,215093.0,0
94,74,1,False,False,-6.4,217287.0,0
31,75,0,False,False,-6.923,218880.0,0
89,42,0,False,False,-8.21,215093.0,0
63,46,1,False,False,-8.122,323133.0,0
81,62,1,False,False,-11.259,253080.0,1
90,11,0,False,False,-10.719,262600.0,0
94,19,0,False,False,-6.877,307946.0,0
96,42,0,False,False,-8.21,215093.0,0
79,53,0,True,False,-10.016,293866.0,0
72,12,0,False,False,-12.04,334340.125,0
73,66,1,False,False,-12.264,257227.0,0
99,75,0,False,False,-6.003,195200.0,0
54,17,1,True,False,-8.581,265366.0,0
69,65,0,False,False,-7.918,195813.0,0
94,53,0,False,False,-14.177,274626.0,0
96,72,1,False,False,-6.323,182307.0,1
77,67,1,False,False,-6.682,209187.0,0
49,79,1,True,False,-6.553,183589.0,0
97,46,0,True,False,-4.762,245093.0,0
77,35,0,False,False,-3.573,334340.125,0
51,35,0,False,False,-9.516,236000.0,0
100,18,0,False,False,-16.501875,246373.0,0
88,61,0,True,False,-4.435,236947.0,0
76,66,0,False,False,-9.468,171026.0,1
15,40,0,False,False,-10.017,331733.0,1
92,68,0,False,False,-2.171,237203.0,0
90,8,0,False,False,-5.894,186720.0,0
84,22,0,False,False,-6.925,263533.0,0
50,73,0,False,False,-5.226,147600.0,1
90,43,0,False,False,-6.143,130986.0,0
95,7,0,False,False,-7.08,160266.0,0
57,60,0,True,False,-4.809,192098.0,0
55,21,0,False,False,-7.115,231560.0,1
82,54,0,False,False,-8.595,211680.0,0
70,14,0,False,False,-12.018,121466.0,0
97,44,0,False,False,-8.75,334340.125,0
93,43,0,False,False,-4.89,226733.0,0
72,56,0,True,False,-3.844,232026.0,0
85,16,0,False,False,-12.076,231840.0,0
88,21,0,False,False,-8.72,270586.0,0
98,44,0,False,False,-8.501,249106.0,0
84,36,0,False,True,-6.666,193760.0,0
96,42,0,False,False,-8.21,215093.0,0
42,72,1,False,False,-5.379,213093.0,1
87,64,0,False,False,-12.357,255466.0,1
48,52,0,False,False,-13.75,144800.0,0
68,42,0,False,False,-8.21,215093.0,1
100,44,0,False,False,-12.342,159133.0,0
76,55,0,False,False,-9.544,334340.125,1
95,42,0,False,False,-8.21,215093.0,0
95,20,0,False,False,-14.327,140813.0,0
83,4,0,False,False,-14.552,135466.0,0
77,77,0,True,False,-16.169,120026.0,0
88,22,0,False,False,-16.501875,196040.0,1
75,38,0,False,False,-6.373,229400.0,0
97,1,0,False,False,-5.478,150106.0,0
92,42,0,False,False,-8.21,215093.0,0
95,42,0,True,False,-8.21,215093.0,0
38,68,1,False,False,-9.224,205293.0,0
83,55,0,False,True,-6.679,203506.0,0
85,77,1,False,False,-7.005,217440.0,0
61,61,0,True,False,-5.066,173893.0,0
89,20,0,False,False,-12.789,334340.125,0
83,25,0,False,False,-7.623,168280.0,0
100,34,0,False,False,-10.033,241000.0,0
89,68,1,False,False,-9.025,252773.0,0
81,61,0,False,False,-8.006,194453.0,1
84,20,0,False,False,-14.059,232200.0,0
88,17,0,False,False,-10.358,203733.0,0
96,15,0,False,False,-9.397,141533.0,0
90,45,0,False,False,-2.662,209466.0,0
90,67,1,False,False,-7.323,225882.0,1
66,47,0,False,False,-12.799,234973.0,1
49,50,1,False,False,-7.756,330933.0,1
95,35,0,False,False,-8.242,230360.0,0
96,64,0,False,False,-7.721,200200.0,0
89,40,0,False,False,-13.9,228373.0,0
86,39,0,False,False,-5.754,292173.0,0
53,55,0,False,False,-11.021,254866.0,1
65,64,1,False,False,-12.328,229107.0,1
98,12,0,False,False,-9.598,134866.0,0
80,60,0,False,False,-8.337,146360.0,1
94,42,0,False,False,-8.21,215093.0,0
84,56,0,True,False,-6.203,163160.0,0
76,52,0,False,False,-16.026,334340.125,0
71,81,1,True,False,-8.28,172800.0,0
84,17,0,False,False,-7.947,138906.0,0
96,65,0,False,True,-4.189,208893.0,0
78,42,0,True,False,-8.21,215093.0,0
100,71,0,True,False,-5.256,215327.0,0
100,55,0,True,False,-11.202,240160.0,0
81,70,1,False,False,-6.303,142787.0,1
74,58,0,False,False,-2.713,236213.0,1
95,9,0,False,False,-12.932,188800.0,0
26,42,0,False,False,-8.21,215093.0,0
14,77,0,True,False,-5.001,206453.0,0
88,62,0,False,False,-5.098,192600.0,0
22,42,0,False,False,-8.21,215093.0,0
90,27,0,False,False,-8.27,157066.0,0
96,38,0,False,False,-11.297,291666.0,1
92,34,0,False,False,-5.047,309813.0,0
90,39,0,True,False,-5.483,264600.0,0
93,59,0,False,False,-4.538,274146.0,0
84,11,0,False,False,-6.38,144733.0,1
98,18,0,False,True,-5.103,232546.0,0
100,67,0,False,False,-7.554,289133.0,0
96,81,1,False,False,-5.355,214507.0,1
89,42,0,False,False,-8.21,215093.0,0
98,44,0,False,False,-12.344,207573.0,0
85,51,0,False,False,-11.707,225560.0,1
98,18,0,False,False,-12.36,236213.0,0
78,45,0,False,False,-7.347,251280.0,0
96,94,1,False,False,-4.258,157606.0,0
61,64,1,False,False,-13.66,275507.0,1
100,42,0,False,False,-8.21,215093.0,0
70,62,1,True,False,-5.641,211909.0,0
87,42,0,False,False,-8.21,215093.0,0
91,28,0,False,False,-10.985,310066.0,0
82,18,0,False,False,-12.356,138600.0,0
93,48,0,False,False,-2.41,231400.0,0
57,73,1,True,False,-6.49,291782.0,1
86,55,0,True,False,-5.053,251800.0,0
90,28,0,False,False,-14.0,205066.0,0
76,26,0,False,False,-10.137,172266.0,0
91,22,0,False,False,-10.341,114520.0,0
83,47,0,False,False,-7.241,334340.125,0
92,24,0,False,False,-9.943,156933.0,0
74,74,1,False,False,-11.729,334340.125,0
88,69,1,False,False,-4.77,303053.0,1
94,39,0,False,False,-6.532,252360.0,0
86,38,0,False,False,-9.349,126200.0,0
92,42,0,True,False,-7.788,323960.0,0
88,74,0,False,True,-4.255,205426.0,0
33,64,0,False,False,-4.02,215746.0,1
69,56,0,True,False,-8.747,225347.0,0
96,47,1,False,False,-5.843,252267.0,0
80,42,0,False,False,-8.21,215093.0,0
71,56,0,False,True,-8.862,275053.0,0
93,52,0,False,False,-5.515,224266.0,0
6,42,0,False,False,-8.21,215093.0,1
93,42,0,False,False,-8.21,215093.0,0
81,0,0,False,False,-10.317,198413.0,0
85,19,0,False,False,-7.669,247280.0,0
93,77,1,False,False,-10.011,255000.0,0
81,77,1,False,False,-10.011,255000.0,0
95,56,0,False,False,-5.715,192266.0,1
84,31,0,False,False,-10.536,192464.0,0
78,42,0,False,False,-16.501875,233400.0,0
92,46,0,False,False,-6.986,286666.0,0
97,30,0,False,False,-13.123,248626.0,0
51,56,0,False,False,-4.847,265333.0,0
83,9,0,False,False,-10.095,158160.0,0
67,37,0,False,False,-8.321,244946.0,0
79,65,1,False,False,-15.091,267773.0,0
93,18,1,False,False,-11.274,294267.0,0
88,66,0,True,False,-4.773,159085.0,0
66,64,0,True,False,-7.74,190595.0,0
83,52,0,False,False,-5.781,217946.0,0
95,58,0,False,False,-4.966,204186.0,0
85,59,0,False,False,-5.334,253933.0,0
92,59,1,False,False,-5.16,226947.0,0
80,42,0,False,False,-8.21,215093.0,0
55,42,0,False,False,-8.21,215093.0,1
94,55,0,False,False,-13.565,189293.0,1
44,75,1,False,False,-13.589,264333.0,1
82,17,0,False,False,-14.008,232426.0,0
94,3,0,False,False,-8.412,258800.0,0
89,37,0,False,False,-13.536,315040.0,0
17,66,1,False,False,-4.166,240747.0,1
96,35,0,False,False,-10.498,334340.125,0
90,54,0,False,False,-5.16,181626.0,0
97,53,0,False,False,-11.745,320866.0,0
99,20,0,False,False,-7.784,155960.0,0
53,41,0,False,True,-11.262,229826.0,0
81,37,0,False,False,-7.265,199800.0,0
85,42,0,False,False,-8.21,215093.0,1
81,15,0,False,False,-10.545,133413.0,0
87,41,0,False,True,-10.554,157160.0,0
82,59,0,False,False,-13.702,175240.0,1
63,42,0,False,False,-8.21,215093.0,0
74,73,0,False,False,-6.852,204640.0,1
84,42,0,False,False,-8.21,215093.0,0
87,9,0,False,False,-6.164,227586.0,0
84,56,0,False,False,-3.084,99405.0,0
77,48,0,False,False,-3.845,262253.0,0
74,52,0,False,False,-4.724,235773.0,0
97,67,1,True,False,-3.977,250747.0,1
81,46,0,False,False,-10.149,173653.0,1
83,57,0,False,True,-4.789,182103.0,0
67,49,0,False,False,-4.818,211693.0,0
11,80,0,True,False,-7.426,242180.0,0
82,36,0,False,False,-9.312,175320.0,0
84,60,1,False,False,-13.524,271093.0,1
28,71,1,False,False,-7.881,177140.0,0
68,42,0,False,False,-8.21,215093.0,0
87,12,0,False,False,-12.72,145400.0,0
90,60,0,False,False,-13.067,334340.125,1
72,42,0,False,False,-8.21,215093.0,0
98,5,0,False,False,-10.157,144146.0,0
72,72,0,False,True,-8.189,158426.0,0
12,53,0,False,False,-8.395,203346.0,0
89,19,0,False,False,-11.847,304493.0,0
62,44,0,False,True,-12.568,214213.0,1
94,42,0,False,False,-8.21,215093.0,0
84,42,0,False,False,-8.21,215093.0,0
79,30,0,False,False,-10.341,211066.0,0
86,42,0,False,False,-8.21,215093.0,0
97,27,0,False,False,-9.586,169000.0,1
58,61,1,False,False,-7.425,334340.125,0
97,42,0,False,False,-9.258,120413.0,0
80,55,0,True,False,-5.347,146802.0,0
76,42,0,False,False,-8.21,215093.0,0
90,42,0,False,False,-8.21,215093.0,0
99,6,0,False,False,-7.629,138293.0,0
92,78,1,False,False,-6.694,204280.0,0
83,50,0,False,False,-10.802,334340.125,1
11,66,0,False,False,-6.4,203474.0,0
74,23,0,False,False,-5.703,232320.0,0
97,53,0,False,False,-3.099,203893.0,0
93,40,0,False,False,-10.888,244226.0,0
96,54,0,False,False,-10.061,163933.0,0
86,42,0,False,False,-8.21,215093.0,0
100,42,0,False,False,-8.21,215093.0,0
85,10,0,False,False,-9.59,263973.0,0
99,8,0,False,False,-9.453,334340.125,0
43,80,0,True,False,-5.916,221013.0,0
98,5,0,False,False,-9.037,199026.0,0
78,54,0,False,False,-11.739,242013.0,0
88,52,0,False,True,-5.793,179800.0,0
72,42,0,False,False,-8.21,215093.0,0
41,51,0,False,False,-4.603,212626.0,0
98,42,0,False,False,-8.21,215093.0,0
51,15,0,False,False,-10.23,291093.0,0
94,45,0,False,True,-6.77,195146.0,0
99,42,0,False,False,-8.21,215093.0,0
82,20,0,False,False,-13.064,158506.0,0
87,14,0,False,False,-8.817,139200.0,0
99,6,0,False,False,-13.691,282666.0,0
87,65,0,False,False,-7.033,261266.0,0
72,10,0,False,False,-9.606,199066.0,0
83,10,0,False,False,-12.267,139106.0,0
86,60,0,False,True,-4.673,216266.0,0
97,44,0,False,False,-10.382,167866.0,0
97,48,0,False,True,-6.56,165946.0,0
98,16,0,False,False,-9.173,139333.0,0
88,57,0,False,False,-5.573,295133.0,1
85,77,1,False,False,-4.821,223546.0,1
27,88,1,True,False,-5.122,240051.0,0
87,1,0,False,False,-8.085,155453.0,0
96,35,0,False,False,-5.522,209162.0,0
94,42,0,True,False,-8.21,215093.0,0
90,54,0,True,False,-8.21,252106.0,0
73,43,0,True,False,-5.493,261399.0,0
94,42,0,False,False,-8.21,215093.0,0
99,55,0,True,False,-5.175,174653.0,0
89,42,0,False,False,-8.21,215093.0,0
62,42,0,False,False,-8.21,215093.0,0
93,42,0,False,False,-8.21,215093.0,0
96,19,0,False,False,-9.943,227960.0,0
79,41,0,False,False,-4.318,324493.0,0
77,68,0,False,False,-7.292,220560.0,0
96,75,1,False,False,-6.505,168840.0,0
96,75,1,False,False,-5.819,168840.0,0
93,42,0,False,False,-8.21,215093.0,0
88,42,0,False,False,-8.21,215093.0,0
80,37,0,False,False,-13.175,334340.125,0
48,35,0,False,False,-3.304,334340.125,0
65,54,0,False,False,-6.067,206640.0,0
78,37,0,False,False,-8.195,211866.0,1
100,51,0,False,False,-8.996,225306.0,0
75,45,0,False,False,-7.726,203933.0,0
67,25,0,False,False,-4.498,174400.0,0
71,47,0,False,False,-14.067,240880.0,0
75,30,0,False,False,-5.505,150933.0,1
85,50,0,False,False,-4.315,232356.0,0
84,63,0,False,False,-10.666,193253.0,1
84,42,0,False,False,-8.21,215093.0,0
99,61,0,False,False,-6.317,129893.0,0
96,43,0,False,False,-10.901,278000.0,0
83,47,0,False,False,-12.687,255160.0,0
35,63,0,False,False,-13.083,160080.0,1
93,47,0,False,True,-9.606,129585.0,0
83,23,0,False,False,-13.834,334340.125,0
87,59,0,False,False,-8.315,334340.125,0
96,51,0,False,False,-14.008,334340.125,0
86,5,0,False,False,-6.322,169038.0,0
98,63,0,False,False,-3.595,200040.0,0
63,37,0,False,False,-12.391,218826.0,1
79,1,1,False,False,-9.45,203173.0,1
